day,price_close,price_high,price_low,price_open
2012-07-30,9.0,9.0,8.54,8.7
2012-07-29,8.71,8.79,8.7,8.79
2012-07-28,8.88,9.0,8.78,8.83
2012-07-27,8.83,8.91,8.76,8.76
2012-07-26,8.75,8.83,8.45,8.64
2012-07-25,8.64,8.64,8.24,8.59
2012-07-24,8.61,8.8,8.25,8.59
2012-07-23,8.59,8.88,8.1,8.42
2012-07-22,8.42,8.8,8.3,8.74
2012-07-21,8.74,8.91,8.2,8.52
2012-07-20,8.44,8.76,7.93,8.76
2012-07-19,8.76,9.2,8.76,9.06
2012-07-18,9.0,9.15,8.36,8.5
2012-07-17,8.55,8.8,7.7,8.3
2012-07-16,8.3,8.3,7.14,7.57
2012-07-15,7.57,7.57,7.4,7.55
2012-07-14,7.55,7.58,7.44,7.58
2012-07-13,7.59,7.69,7.46,7.6
2012-07-12,7.59,7.59,7.1,7.15
2012-07-11,7.14,7.15,7.04,7.08
2012-07-10,7.08,7.13,6.95,6.95
2012-07-09,6.94,6.99,6.55,6.77
2012-07-08,6.73,6.8,6.45,6.8
2012-07-07,6.79,6.79,6.56,6.6
2012-07-06,6.59,6.6,6.39,6.59
2012-07-05,6.6,6.66,6.52,6.52
2012-07-04,6.44,6.55,6.36,6.44
2012-07-03,6.44,6.66,6.4,6.61
2012-07-02,6.61,6.64,6.52,6.55
2012-07-01,6.52,6.62,6.52,6.6
2012-06-30,6.61,6.61,6.5,6.58
2012-06-29,6.52,6.63,6.49,6.5
2012-06-28,6.5,6.54,5.99,6.49
2012-06-27,6.49,6.68,6.34,6.41
2012-06-26,6.41,6.46,6.17,6.26
2012-06-25,6.26,6.35,6.11,6.35
2012-06-24,6.4,6.45,6.35,6.35
2012-06-23,6.45,6.61,6.33,6.6
2012-06-22,6.59,6.67,6.48,6.64
2012-06-21,6.64,6.69,6.64,6.66
2012-06-20,6.64,6.65,6.26,6.4
2012-06-19,6.46,6.49,6.13,6.13
2012-06-18,6.06,6.34,5.98,6.13
2012-06-17,6.19,6.47,6.13,6.41
2012-06-16,6.41,6.52,6.12,6.41
2012-06-15,6.42,6.42,5.56,5.88
2012-06-14,5.9,5.91,5.79,5.86
2012-06-13,5.86,6.0,5.71,5.77
2012-06-12,5.71,5.9,5.53,5.57
2012-06-11,5.52,5.57,5.4,5.48
2012-06-10,5.42,5.54,5.42,5.54
2012-06-09,5.48,5.62,5.47,5.6
2012-06-08,5.61,5.63,5.46,5.48
2012-06-07,5.53,5.53,5.4,5.41
2012-06-06,5.42,5.49,5.37,5.39
2012-06-05,5.37,5.49,5.22,5.22
2012-06-04,5.22,5.24,5.14,5.18
2012-06-03,5.19,5.2,5.19,5.19
2012-06-02,5.19,5.21,5.17,5.2
2012-06-01,5.22,5.24,5.16,5.17
2012-05-31,5.17,5.17,5.1,5.14
2012-05-30,5.14,5.14,5.07,5.07
2012-05-29,5.11,5.12,4.95,5.07
2012-05-28,5.07,5.08,5.07,5.08
2012-05-27,5.07,5.08,5.0,5.08
2012-05-26,5.07,5.09,5.06,5.08
2012-05-25,5.08,5.1,5.08,5.09
2012-05-24,5.12,5.12,5.04,5.08
2012-05-23,5.1,5.1,5.02,5.02
2012-05-22,5.03,5.07,5.0,5.05
2012-05-21,5.08,5.09,5.01,5.04
2012-05-20,5.03,5.08,5.03,5.03
2012-05-19,5.07,5.08,5.05,5.08
2012-05-18,5.07,5.07,5.03,5.03
2012-05-17,5.02,5.03,5.01,5.02
2012-05-16,5.04,5.04,4.98,5.0
2012-05-15,4.95,5.01,4.9,4.95
2012-05-14,4.93,4.99,4.88,4.93
2012-05-13,4.94,4.95,4.94,4.95
2012-05-12,4.91,4.97,4.91,4.95
2012-05-11,4.95,4.97,4.87,4.97
2012-05-10,4.87,5.04,4.87,5.02
2012-05-09,5.02,5.08,5.01,5.02
2012-05-08,5.02,5.08,4.99,5.06
2012-05-07,5.05,5.08,4.97,5.05
2012-05-06,5.08,5.1,5.02,5.06
2012-05-05,5.04,5.11,5.04,5.09
2012-05-04,5.07,5.15,5.07,5.1
2012-05-03,5.1,5.13,5.05,5.06
2012-05-02,5.06,5.15,5.01,5.01
2012-05-01,4.97,5.04,4.86,4.94
2012-04-30,5.0,5.02,4.87,4.92
2012-04-29,4.91,4.96,4.81,4.92
2012-04-28,4.91,5.07,4.85,5.07
2012-04-27,5.04,5.08,4.99,5.06
2012-04-26,4.98,5.12,4.86,5.1
2012-04-25,5.14,5.14,4.86,5.12
2012-04-24,5.08,5.15,4.98,4.99
2012-04-23,5.0,5.25,5.0,5.25
2012-04-22,5.17,5.25,5.17,5.24
2012-04-21,5.24,5.43,5.19,5.4
2012-04-20,5.38,5.38,5.09,5.15
2012-04-19,5.13,5.18,5.06,5.17
2012-04-18,5.16,5.18,4.98,4.98
2012-04-17,4.98,4.99,4.95,4.99
2012-04-16,4.98,4.98,4.93,4.93
2012-04-15,4.99,4.99,4.92,4.96
2012-04-14,4.96,5.01,4.94,4.94
2012-04-13,4.93,4.95,4.81,4.88
2012-04-12,4.93,4.93,4.73,4.87
2012-04-11,4.92,4.92,4.78,4.86
2012-04-10,4.8,4.87,4.75,4.75
2012-04-09,4.75,4.85,4.7,4.7
2012-04-08,4.76,4.8,4.69,4.8
2012-04-07,4.7,4.94,4.7,4.93
2012-04-06,4.99,4.99,4.81,4.89
2012-04-05,5.0,5.04,4.89,4.99
2012-04-04,5.01,5.01,4.86,4.92
2012-04-03,4.99,5.04,4.86,5.04
2012-04-02,5.04,5.04,4.78,4.8
2012-04-01,4.89,4.89,4.77,4.89
2012-03-31,4.9,4.92,4.89,4.92
2012-03-30,4.88,4.91,4.76,4.81
2012-03-29,4.84,4.93,4.77,4.93
2012-03-28,4.93,4.95,4.72,4.73
2012-03-27,4.84,4.97,4.54,4.54
2012-03-26,4.73,4.75,4.54,4.6
2012-03-25,4.54,4.84,4.54,4.61
2012-03-24,4.83,4.83,4.62,4.72
2012-03-23,4.78,4.89,4.6,4.73
2012-03-22,4.91,4.98,4.72,4.86
2012-03-21,4.96,4.96,4.9,4.9
2012-03-20,4.79,4.97,4.79,4.82
2012-03-19,4.84,5.37,4.83,5.24
2012-03-18,5.25,5.42,5.24,5.41
2012-03-17,5.42,5.42,5.38,5.38
2012-03-16,5.26,5.41,5.26,5.3
2012-03-15,5.39,5.43,5.27,5.27
2012-03-14,5.27,5.44,5.27,5.33
2012-03-13,5.29,5.32,4.96,4.99
2012-03-12,4.99,4.99,4.85,4.85
2012-03-11,5.0,5.0,4.84,4.94
2012-03-10,4.94,4.99,4.85,4.89
2012-03-09,4.95,5.07,4.93,4.97
2012-03-08,5.01,5.08,4.87,4.92
2012-03-07,4.97,5.09,4.93,5.05
2012-03-06,4.98,5.05,4.95,5.0
2012-03-05,5.05,5.06,4.77,4.8
2012-03-04,4.81,4.81,4.77,4.78
2012-03-03,4.65,4.99,4.6,4.81
2012-03-02,4.79,4.99,4.64,4.99
2012-03-01,5.0,5.05,4.9,4.99
2012-02-29,4.99,5.0,4.85,4.97
2012-02-28,4.88,5.1,4.71,5.09
2012-02-27,5.04,5.1,4.95,4.97
2012-02-26,4.98,5.07,4.78,4.78
2012-02-25,5.0,5.11,5.0,5.11
2012-02-24,4.95,5.22,4.95,5.12
2012-02-23,5.22,5.22,4.55,4.59
2012-02-22,4.51,4.59,4.46,4.47
2012-02-21,4.58,4.58,4.3,4.52
2012-02-20,4.44,4.72,4.4,4.72
2012-02-19,4.38,4.38,4.3,4.38
2012-02-18,4.23,4.73,4.14,4.67
2012-02-17,4.67,4.8,4.5,4.68
2012-02-16,4.51,4.98,4.15,4.5
2012-02-15,4.69,5.08,4.69,4.9
2012-02-14,4.89,5.8,4.56,5.2
2012-02-13,5.79,5.79,5.5,5.53
2012-02-12,5.67,5.78,5.55,5.78
2012-02-11,5.5,5.71,5.5,5.71
2012-02-10,5.88,5.88,5.8,5.88
2012-02-09,5.89,5.89,5.51,5.52
2012-02-08,5.87,5.87,5.66,5.79
2012-02-07,5.69,5.88,5.5,5.5
2012-02-06,5.6,5.9,5.2,5.6
2012-02-05,5.6,6.15,5.6,5.93
2012-02-04,5.94,6.5,5.94,6.35
2012-02-03,6.3,6.35,5.93,6.29
2012-02-02,6.28,6.28,5.89,5.99
2012-02-01,5.88,5.99,5.52,5.53
2012-01-31,5.3,6.22,3.8,5.7
2012-01-30,5.58,5.58,5.3,5.3
2012-01-29,5.5,5.9,5.3,5.89
2012-01-28,4.91,4.91,4.91,4.91
2012-01-27,5.88,6.03,3.8,3.8
2012-01-26,5.5,6.3,5.5,6.27
2012-01-25,6.31,6.86,6.0,6.26
2012-01-24,6.55,6.57,6.0,6.52
2012-01-23,6.52,6.52,6.0,6.5
2012-01-22,6.79,6.83,6.03,6.79
2012-01-21,6.77,6.77,6.28,6.3
2012-01-20,6.95,6.95,6.55,6.9
2012-01-19,6.22,7.0,5.52,5.52
2012-01-18,7.1,7.1,5.99,5.99
2012-01-17,6.0,6.9,6.0,6.5
2012-01-16,7.1,7.1,6.2,6.2
2012-01-15,7.15,7.15,7.15,7.15
2012-01-14,6.3,6.5,6.3,6.5
2012-01-13,6.6,7.36,6.6,6.8
2012-01-12,6.51,7.38,6.51,6.95
2012-01-11,7.0,7.33,6.25,7.14
2012-01-10,7.14,7.14,6.24,6.24
2012-01-09,6.3,6.99,6.23,6.99
2012-01-08,7.0,7.0,6.9,6.9
2012-01-07,6.8,6.8,6.8,6.8
2012-01-06,6.0,6.9,6.0,6.65
2012-01-05,6.65,6.65,5.72,5.72
2012-01-04,5.37,5.57,4.93,4.93
2012-01-03,5.29,5.32,5.14,5.32
2012-01-02,5.0,5.0,5.0,5.0
2012-01-01,5.0,5.0,4.58,4.58
2011-12-31,4.58,4.58,4.39,4.39
2011-12-30,4.21,4.5,4.21,4.26
2011-12-29,4.5,4.5,4.3,4.3
2011-12-28,4.3,4.3,4.25,4.29
2011-12-27,4.29,4.33,4.29,4.33
2011-12-26,4.33,4.33,4.27,4.27
2011-12-25,4.27,4.32,4.27,4.32
2011-12-24,4.33,4.33,4.33,4.33
2011-12-23,4.22,4.35,3.84,3.86
2011-12-22,4.17,4.19,4.17,4.19
2011-12-21,4.38,4.38,4.38,4.38
2011-12-20,4.55,4.75,4.53,4.75
2011-12-19,3.85,3.98,3.5,3.5
2011-12-18,3.5,3.5,3.25,3.25
2011-12-16,3.44,3.5,3.25,3.25
2011-12-15,3.45,3.45,3.39,3.39
2011-12-14,3.47,3.49,3.42,3.42
2011-12-13,3.56,3.59,3.25,3.25
2011-12-12,3.48,3.6,3.37,3.37
2011-12-11,3.27,3.37,3.17,3.17
2011-12-10,3.2,3.2,3.0,3.2
2011-12-08,3.3,3.5,2.95,3.27
2011-12-07,3.3,3.35,3.05,3.05
2011-12-06,2.98,3.25,2.89,2.9
2011-12-05,2.93,2.99,2.82,2.82
2011-12-03,2.93,2.93,2.93,2.93
2011-12-02,3.04,3.45,3.04,3.45
2011-12-01,3.42,3.48,3.3,3.46
2011-11-30,3.19,3.19,3.19,3.19
2011-11-29,2.72,3.23,2.69,2.69
2011-11-28,2.66,2.78,2.66,2.67
2011-11-26,2.77,2.77,2.77,2.77
2011-11-25,2.75,15.0,2.5,2.5
2011-11-24,3.0,3.0,2.54,2.54
2011-11-22,2.59,2.59,2.46,2.53
2011-11-21,2.25,3.0,2.25,2.45
2011-11-20,2.37,2.37,2.37,2.37
2011-11-19,2.43,2.5,2.43,2.5
2011-11-18,2.5,2.79,2.5,2.5
2011-11-17,2.99,3.0,2.5,3.0
2011-11-16,3.0,3.0,2.51,2.51
2011-11-15,2.5,3.0,2.5,2.99
2011-11-14,2.47,2.95,2.47,2.95
2011-11-13,3.35,3.35,3.35,3.35
2011-11-12,3.35,3.35,3.35,3.35
2011-11-11,3.3,3.3,3.3,3.3
2011-11-10,3.3,3.3,2.95,3.25
2011-11-09,3.3,3.3,3.09,3.09
2011-11-08,3.08,3.08,3.08,3.08
2011-11-06,2.95,2.95,2.95,2.95
2011-11-05,3.05,3.21,3.0,3.21
2011-11-04,3.55,3.55,3.21,3.27
2011-11-01,3.33,3.33,3.32,3.32
2011-10-31,3.3,3.55,3.2,3.25
2011-10-30,3.5,3.85,3.2,3.85
2011-10-29,3.95,4.4,3.69,3.69
2011-10-28,4.2,4.36,3.07,3.07
2011-10-26,2.69,3.0,2.67,3.0
2011-10-25,2.72,2.72,2.66,2.66
2011-10-24,2.92,2.99,2.92,2.99
2011-10-21,2.27,2.27,2.22,2.22
2011-10-20,2.24,2.29,2.22,2.22
2011-10-17,3.92,3.92,3.92,3.92
2011-10-14,4.05,4.05,4.05,4.05
2011-10-13,3.97,3.97,3.93,3.93
2011-10-12,3.93,3.99,3.93,3.95
2011-10-11,4.1,4.1,3.98,3.98
2011-10-10,4.51,4.51,3.99,3.99
2011-10-09,3.89,3.89,3.89,3.89
2011-10-08,3.99,4.57,3.99,4.57
2011-10-07,4.61,4.81,4.59,4.8
2011-10-06,4.8,4.99,4.8,4.88
2011-10-05,4.92,6.25,4.8,4.92
2011-10-04,4.98,5.3,4.8,4.86
2011-10-03,4.87,4.87,4.83,4.85
2011-09-29,4.82,4.82,4.81,4.81
2011-09-28,4.82,4.91,4.82,4.9
2011-09-27,4.92,4.92,4.85,4.85
2011-09-26,4.8,6.06,4.8,6.06
2011-09-25,6.05,6.05,6.05,6.05
2011-09-24,5.68,5.76,5.68,5.7
2011-09-23,5.72,5.72,5.7,5.7
2011-09-22,5.72,5.72,5.68,5.68
2011-09-21,5.66,5.79,5.66,5.7
2011-09-20,5.66,5.66,4.92,4.92
2011-09-19,4.9,4.9,4.9,4.9
2011-09-18,4.92,4.92,4.81,4.87
2011-09-17,4.87,4.87,4.87,4.87
2011-09-16,4.85,4.87,4.8,4.82
2011-09-15,5.13,5.24,5.0,5.12
2011-09-14,5.53,5.72,5.52,5.58
2011-09-13,5.97,6.0,5.65,5.8
